ID,IS_HCP,TAXONOMY
128822,0.0,2084P0800X
128823,1.0,2084N0400X
128824,0.0,2084P0800X
128825,0.0,2084P0800X
128826,0.0,2084P0800X
128827,0.0,2084P0800X
128828,0.0,2084P0800X
128829,1.0,2084N0400X
128830,1.0,390200000X
128831,0.0,2084N0400X
128832,0.0,2084P0800X
128833,0.0,207Q00000X
128834,0.0,2084P0800X
128835,0.0,2084P0800X
128836,0.0,2084P0800X
128837,1.0,2084N0400X
128838,0.0,2084N0400X
128839,0.0,2084P0800X
128840,0.0,2084N0400X
128841,0.0,207VX0201X
128842,0.0,2084P0800X
128843,1.0,207RN0300X
128844,0.0,207Q00000X
128845,0.0,2084P0800X
128846,0.0,2084P0800X
128847,0.0,2084N0400X
128848,1.0,2084P0800X
128849,0.0,2084N0400X
128850,0.0,2084N0400X
128851,0.0,2084P0800X
128852,1.0,207RG0100X
128853,0.0,207Q00000X
128854,1.0,2084P0800X
128855,0.0,2084P0800X
128856,0.0,2084P0800X
128857,0.0,2084P0800X
128858,0.0,2084N0400X
128859,0.0,2084N0400X
128860,1.0,2084P0800X
128861,0.0,2084N0400X
128862,1.0,2084N0400X
128863,0.0,2084P0800X
128864,1.0,2084N0400X
128865,1.0,2084P0800X
128866,0.0,2084P0800X
128867,0.0,2084P0800X
128868,0.0,2084P0800X
128869,0.0,207R00000X
128870,0.0,2084P0800X
128871,0.0,2084P0800X
128872,0.0,2084P0800X
128873,0.0,2084P0800X
128874,0.0,2084P0800X
128875,0.0,2084N0400X
128876,0.0,2084P0800X
128877,1.0,207Q00000X
128878,1.0,2084P0800X
128879,0.0,2084P0800X
128880,0.0,2084P0800X
128881,0.0,2084P0800X
128882,0.0,2084N0400X
128883,0.0,2084P0800X
128884,0.0,207Q00000X
128885,1.0,2084P0800X
128886,0.0,207Q00000X
128887,1.0,2084N0400X
128888,0.0,2084P0800X
128889,0.0,2084P0800X
128890,0.0,2084N0400X
128891,0.0,2084P0800X
128892,0.0,2084P0800X
128893,1.0,2084P0800X
128894,1.0,2084P0800X
128895,1.0,2084P0800X
128896,0.0,2084P0800X
128897,0.0,2084P0800X
128898,1.0,2084N0400X
128899,0.0,2084P0800X
128900,1.0,2084P0800X
128901,0.0,2084N0400X
128902,1.0,2084P0800X
128903,0.0,207Q00000X
128904,1.0,2084P0800X
128905,0.0,2084N0400X
128906,0.0,2084P0800X
128907,1.0,2085R0001X
128908,0.0,2084P0800X
128909,0.0,2084P0800X
128910,0.0,2084P0800X
128911,0.0,2084P0800X
128912,0.0,2084P0800X
128913,0.0,2084P0800X
128914,0.0,2084P0800X
128915,1.0,207RG0100X
128916,0.0,2084P0800X
128917,0.0,2084P0800X
128918,0.0,2084N0400X
128919,0.0,2084P0800X
128920,1.0,2084P0800X
128921,0.0,2084P0800X
128922,1.0,207N00000X
128923,0.0,2084P0800X
128924,0.0,174400000X
128925,0.0,2084P0800X
128926,0.0,2084P0800X
128927,0.0,2084P0800X
128928,0.0,2084N0400X
128929,0.0,2084N0400X
128930,1.0,363LA2200X
128931,0.0,2084P0800X
128932,0.0,207T00000X
128933,0.0,2084P0800X
128934,0.0,2084P0800X
128935,0.0,2084P0800X
128936,0.0,2084P0800X
128937,1.0,2084P0800X
128938,0.0,2084P0800X
128939,0.0,2084N0400X
128940,0.0,2084P0800X
128941,1.0,2084N0400X
128942,0.0,2084P0800X
128943,0.0,2084P0800X
128944,0.0,2084N0400X
128945,0.0,2084P0800X
128946,0.0,2084P0800X
128947,0.0,207Q00000X
128948,0.0,2084P0800X
128949,1.0,207RG0100X
128950,0.0,2084P0800X
128951,0.0,2084P0800X
128952,0.0,2084P0800X
128953,0.0,2084P0800X
128954,1.0,2084N0400X
128955,0.0,2084P0800X
128956,1.0,207N00000X
128957,0.0,2084N0400X
128958,0.0,2084N0400X
128959,0.0,2084P0800X
128960,0.0,2084P0800X
128961,0.0,2084P0800X
128962,0.0,2084P0800X
128963,0.0,2084P0800X
128964,0.0,2084N0400X
128965,1.0,207Q00000X
128966,1.0,207Q00000X
128967,0.0,2084N0400X
128968,0.0,2084P0800X
128969,0.0,2084P0800X
128970,0.0,2084P0800X
128971,0.0,207Q00000X
128972,0.0,2084N0400X
128973,0.0,207R00000X
128974,0.0,2084P0800X
128975,0.0,2084N0400X
128976,0.0,2084P0800X
128977,1.0,2084N0400X
128978,1.0,2084P0800X
128979,0.0,2084P0800X
128980,0.0,2084N0400X
128981,0.0,2084P0800X
128982,0.0,2084P0800X
128983,0.0,2084P0800X
128984,0.0,2084N0400X
128985,0.0,2084P0800X
128986,1.0,207RG0100X
128987,0.0,2084P0800X
128988,0.0,2084P0800X
128989,0.0,2084N0400X
128990,0.0,2084N0400X
128991,1.0,2084P0800X
128992,0.0,2084N0400X
128993,1.0,2084N0400X
128994,0.0,2084P0800X
128995,0.0,207Q00000X
128996,0.0,2084P0800X
128997,0.0,207T00000X
128998,0.0,2084P0800X
128999,0.0,2084P0800X
129000,1.0,2084P0800X
129001,1.0,2084N0400X
129002,1.0,2084P0800X
129003,1.0,2084P0800X
129004,0.0,2084P0800X
129005,0.0,207Q00000X
129006,0.0,2084N0400X
129007,1.0,2084P0800X
129008,0.0,2084P0800X
129009,1.0,2084N0400X
129010,0.0,2084P0800X
129011,0.0,2084P0800X
129012,1.0,2084P0800X
129013,1.0,2084N0400X
129014,0.0,2084N0400X
129015,0.0,207Q00000X
129016,0.0,2084P0800X
129017,1.0,2084P0800X
129018,0.0,207Q00000X
129019,0.0,207Q00000X
129020,0.0,2084N0400X
129021,0.0,2084N0400X
129022,1.0,2084P0800X
129023,1.0,207N00000X
129024,1.0,2084N0400X
129025,0.0,2084P0800X
129026,0.0,2084P0800X
129027,0.0,2084N0400X
129028,1.0,207Q00000X
129029,0.0,2084P0800X
129030,1.0,2084P0800X
129031,1.0,2084P0800X
129032,0.0,2084P0800X
129033,1.0,2084P0800X
129034,0.0,2084N0400X
129035,0.0,2084N0400X
129036,0.0,2084P0800X
129037,0.0,207Q00000X
129038,0.0,2084N0400X
129039,0.0,2084N0400X
129040,1.0,2084N0400X
129041,0.0,2084P0800X
129042,0.0,2084P0800X
129043,0.0,2084P0800X
129044,1.0,2085R0001X
129045,0.0,207Q00000X
129046,0.0,207Q00000X
129047,0.0,2084P0800X
129048,0.0,2084P0800X
129049,0.0,2084N0400X
129050,1.0,2084P0800X
129051,0.0,2084P0800X
129052,0.0,2084P0800X
129053,0.0,2084P0800X
129054,0.0,2084P0800X
129055,0.0,2084N0400X
129056,0.0,2084P0800X
129057,0.0,2084P0800X
129058,1.0,2084P0800X
129059,0.0,2084N0400X
129060,1.0,2084P0800X
129061,0.0,207Q00000X
129062,0.0,2084P0800X
129063,0.0,2084P0800X
129064,0.0,2084N0400X
129065,1.0,207Q00000X
129066,1.0,207L00000X
129067,1.0,2084P0800X
129068,0.0,207Q00000X
129069,0.0,2084P0800X
129070,0.0,2084P0800X
129071,0.0,2084P0800X
129072,0.0,2084N0400X
129073,1.0,2084P0800X
129074,1.0,2084N0400X
129075,0.0,2084P0800X
129076,0.0,207Q00000X
129077,0.0,2084P0800X
129078,1.0,2084P0800X
129079,0.0,2084P0800X
129080,0.0,2084P0800X
129081,1.0,2084N0400X
129082,1.0,2084P0800X
129083,0.0,2084P0800X
129084,1.0,207RI0200X
129085,0.0,2084P0800X
129086,0.0,2084N0400X
129087,1.0,207Q00000X
129088,0.0,2084P0800X
129089,1.0,2084P0800X
129090,0.0,2084P0800X
129091,0.0,2084P0800X
129092,1.0,2084P0800X
129093,0.0,2084P0800X
129094,0.0,2084P0800X
129095,0.0,207Q00000X
129096,0.0,2084P0800X
129097,1.0,2084N0400X
129098,0.0,2084P0800X
129099,0.0,2084P0800X
129100,0.0,2084P0800X
129101,0.0,2084P0800X
129102,1.0,2084N0400X
129103,0.0,207Q00000X
129104,0.0,2084P0800X
129105,0.0,2084N0400X
129106,0.0,207Q00000X
129107,0.0,2084P0800X
129108,0.0,2084P0800X
129109,0.0,2084P0800X
129110,0.0,207Q00000X
129111,0.0,2084P0800X
129112,0.0,207R00000X
129113,0.0,2084P0800X
129114,1.0,2084P0800X
129115,0.0,2084P0800X
129116,0.0,2084N0400X
129117,0.0,2084P0800X
129118,0.0,2084N0400X
129119,0.0,2084N0400X
129120,0.0,2084N0400X
129121,1.0,2084P0800X
129122,1.0,2084P0800X
129123,0.0,2084P0800X
129124,0.0,2084P0800X
129125,0.0,2084N0400X
129126,0.0,2084N0400X
129127,0.0,2084P0800X
129128,0.0,2084P0800X
129129,0.0,2084N0400X
129130,0.0,2084N0400X
129131,0.0,2084P0800X
129132,0.0,2084P0800X
129133,0.0,2084N0400X
129134,0.0,2084P0800X
129135,1.0,2084P0800X
129136,0.0,2084P0800X
129137,0.0,207R00000X
129138,1.0,2084P0800X
129139,0.0,2084N0400X
129140,0.0,2084P0800X
129141,0.0,2084N0400X
129142,0.0,2084N0400X
129143,0.0,2084P0800X
129144,0.0,2084P0800X
129145,0.0,2084N0400X
129146,0.0,2084P0800X
129147,0.0,207Q00000X
129148,0.0,2084P0800X
129149,0.0,2084P0800X
129150,0.0,2084P0800X
129151,1.0,208000000X
129152,1.0,2084P0800X
129153,0.0,2084P0800X
129154,0.0,2084P0800X
129155,0.0,2084N0400X
129156,1.0,2084N0400X
129157,0.0,2084P0800X
129158,1.0,2084P0800X
129159,0.0,2084N0400X
129160,0.0,2084P0800X
129161,0.0,2084N0400X
129162,0.0,2084N0400X
129163,0.0,2084N0400X
129164,0.0,2084P0800X
129165,0.0,2084P0800X
129166,1.0,2084P0800X
129167,0.0,207Q00000X
129168,0.0,2084N0400X
129169,0.0,2084N0400X
129170,1.0,2084P0800X
129171,1.0,2084P0800X
129172,0.0,2084N0400X
129173,1.0,2084P0800X
129174,0.0,207Q00000X
129175,1.0,2084N0400X
129176,0.0,2084N0400X
129177,0.0,2084P0800X
129178,0.0,2084P0800X
129179,0.0,2084P0800X
129180,0.0,2084P0800X
129181,0.0,2084P0800X
129182,0.0,2084P0800X
129183,1.0,207RG0100X
129184,1.0,2084N0400X
129185,0.0,2084P0800X
129186,0.0,2084N0400X
129187,1.0,2084N0400X
129188,1.0,2084P0800X
129189,0.0,2084P0800X
129190,1.0,2084P0800X
129191,0.0,2084P0800X
129192,0.0,2084P0800X
129193,1.0,2084P0800X
129194,0.0,363A00000X
129195,0.0,2084P0800X
129196,0.0,2084N0400X
129197,0.0,2084N0400X
129198,0.0,2084P0800X
129199,0.0,2084P0800X
129200,1.0,183500000X
129201,0.0,2084P0800X
129202,0.0,2084N0400X
129203,0.0,2084P0800X
129204,1.0,2084P0800X
129205,1.0,2084N0400X
129206,0.0,2084P0800X
129207,0.0,2084P0800X
129208,0.0,2084P0800X
129209,0.0,2084P0800X
129210,1.0,2084N0400X
129211,1.0,2084P0800X
129212,0.0,2084P0800X
129213,0.0,2084N0400X
129214,0.0,2084P0800X
129215,1.0,207RG0100X
129216,0.0,207Q00000X
129217,0.0,2084P0800X
129218,0.0,2084N0400X
129219,0.0,2084N0400X
129220,1.0,2084P0800X
129221,0.0,2084P0800X
129222,0.0,2084P0800X
129223,1.0,2084N0400X
129224,0.0,2084P0800X
129225,1.0,2084P0800X
129226,0.0,2084P0800X
129227,0.0,2084N0400X
129228,0.0,2084N0400X
129229,0.0,2084P0800X
129230,0.0,2084P0800X
129231,0.0,2084P0800X
129232,1.0,2084P0800X
129233,0.0,2084P0800X
129234,0.0,2084P0800X
129235,0.0,2084P0800X
129236,1.0,2084P0800X
129237,0.0,2084P0800X
129238,0.0,2084N0400X
129239,0.0,2084P0800X
129240,0.0,2084P0800X
129241,0.0,2084P0800X
129242,0.0,2084P0800X
129243,0.0,2084P0800X
129244,0.0,2084P0800X
129245,0.0,2084P0800X
129246,0.0,2084N0400X
129247,0.0,2084N0400X
129248,0.0,2084P0800X
129249,1.0,2084P0800X
129250,0.0,2084P0800X
129251,0.0,2084P0800X
129252,1.0,2084P0800X
129253,0.0,2084P0800X
129254,0.0,2084P0800X
129255,0.0,2084N0400X
129256,0.0,2084P0800X
129257,0.0,2084N0400X
129258,0.0,2084P0800X
129259,0.0,2084P0800X
129260,0.0,207Q00000X
129261,0.0,2084P0800X
129262,0.0,2084P0800X
129263,1.0,2084N0400X
129264,0.0,2084P0800X
129265,0.0,207R00000X
129266,0.0,2084P0800X
129267,1.0,2084P0800X
129268,1.0,2084P0800X
129269,0.0,2084P0800X
129270,0.0,2084P0800X
129271,1.0,2084N0400X
129272,0.0,2084P0800X
129273,0.0,2084N0400X
129274,0.0,2084P0800X
129275,1.0,2084N0400X
129276,0.0,2084P0800X
129277,0.0,2084P0800X
129278,1.0,2084P0800X
129279,1.0,2084P0800X
129280,1.0,2084P0800X
129281,0.0,2084N0400X
129282,0.0,2084P0800X
129283,0.0,2084N0400X
129284,0.0,2084P0800X
129285,0.0,2084P0800X
129286,0.0,2084P0800X
129287,1.0,2084N0400X
129288,0.0,2084P0800X
129289,0.0,2084N0400X
129290,0.0,2084N0400X
129291,0.0,2084N0400X
129292,0.0,2084P0804X
129293,0.0,2084P0800X
129294,0.0,2084P0800X
129295,0.0,2084P0800X
129296,1.0,2084P0800X
129297,0.0,2084P0800X
129298,0.0,2084P0800X
129299,0.0,2084N0400X
129300,1.0,207RG0100X
129301,0.0,2084P0800X
129302,0.0,2084P0800X
129303,0.0,2084P0800X
129304,0.0,207RH0000X
129305,0.0,2084P0800X
129306,0.0,2084N0400X
129307,1.0,2084P0800X
129308,0.0,2084P0800X
129309,0.0,2084N0400X
129310,1.0,2084P0800X
129311,1.0,2084N0400X
129312,0.0,2084P0800X
129313,0.0,207Q00000X
129314,0.0,2084N0400X
129315,0.0,207Q00000X
129316,0.0,207R00000X
129317,0.0,2084P0800X
129318,0.0,207Q00000X
129319,0.0,2084P0800X
129320,0.0,2084P0800X
129321,0.0,2084P0800X
129322,1.0,2084P0800X
129323,0.0,2084P0800X
129324,0.0,2084P0800X
129325,0.0,2084P0800X
129326,0.0,2084P0800X
129327,0.0,2084P0800X
129328,0.0,2084P0800X
129329,0.0,363LA2100X
129330,0.0,2084P0800X
129331,0.0,2084P0800X
129332,0.0,2084P0800X
129333,0.0,207RH0000X
129334,0.0,207R00000X
129335,0.0,2084P0800X
129336,0.0,2084N0400X
129337,0.0,2084P0800X
129338,0.0,207R00000X
129339,1.0,2084P0800X
129340,0.0,207Q00000X
129341,0.0,2084P0800X
129342,0.0,207Q00000X
129343,0.0,2084P0800X
129344,0.0,2084N0400X
129345,0.0,207Q00000X
129346,0.0,2084P0800X
129347,1.0,2084P0800X
129348,0.0,2084N0400X
129349,1.0,2084P0800X
129350,0.0,2084P0800X
129351,0.0,2084P0800X
129352,0.0,2084P0800X
129353,0.0,2084P0800X
129354,1.0,2084N0400X
129355,0.0,2084N0400X
129356,1.0,2084P0800X
129357,1.0,2084P0800X
129358,1.0,2084N0400X
129359,0.0,2084P0800X
129360,0.0,2084P0800X
129361,0.0,207Q00000X
129362,0.0,2084P0800X
129363,0.0,2084P0800X
129364,1.0,2084N0400X
129365,0.0,2084P0800X
129366,0.0,2084P0800X
129367,0.0,2084N0400X
129368,0.0,207R00000X
129369,0.0,2084P0800X
129370,0.0,2084N0400X
129371,0.0,2084P0800X
129372,1.0,2084P0800X
129373,1.0,2084N0400X
129374,0.0,2084P0800X
129375,0.0,2084P0800X
129376,0.0,2084P0800X
129377,0.0,2084P0800X
129378,0.0,2084P0800X
129379,0.0,2084P0800X
129380,0.0,2084P0800X
129381,0.0,2084N0400X
129382,0.0,2084N0400X
129383,1.0,207Q00000X
129384,0.0,2084P0800X
129385,0.0,2084P0800X
129386,0.0,2084P0800X
129387,0.0,2084P0800X
129388,1.0,207Q00000X
129389,1.0,2084P0800X
129390,1.0,2084P0800X
129391,0.0,2084P0800X
129392,1.0,2084N0400X
129393,0.0,2084P0800X
129394,0.0,2084N0400X
129395,1.0,2084P0800X
129396,0.0,2084N0400X
129397,0.0,2084P0800X
129398,1.0,207R00000X
129399,1.0,2084P0800X
129400,0.0,2084N0400X
129401,0.0,2084P0800X
129402,0.0,2084P0800X
129403,0.0,2084P0800X
129404,1.0,363LA2200X
129405,0.0,2084P0800X
129406,0.0,2084P0800X
129407,0.0,207Q00000X
129408,0.0,2084N0400X
129409,1.0,2084P0800X
129410,0.0,2084P0800X
129411,0.0,2084P0800X
129412,1.0,2084P0800X
129413,1.0,2084P0800X
129414,1.0,2084N0400X
129415,1.0,2084P0800X
129416,0.0,2084N0400X
129417,0.0,2084P0800X
129418,0.0,2084N0400X
129419,0.0,2084P0800X
129420,0.0,2084N0400X
129421,1.0,2084P0800X
129422,0.0,2084P0800X
129423,0.0,2084N0400X
129424,0.0,2084P0800X
129425,0.0,2084P0800X
129426,1.0,2084P0800X
129427,1.0,207RG0100X
129428,0.0,2084P0800X
129429,0.0,2084P0800X
129430,0.0,2084P0800X
129431,1.0,2084N0400X
129432,1.0,2084P0800X
129433,1.0,2084A2900X
129434,1.0,207Q00000X
129435,1.0,2084P0800X
129436,0.0,2084P0800X
129437,0.0,2084P0800X
129438,0.0,207Q00000X
129439,0.0,2084P0800X
129440,0.0,2084P0800X
129441,0.0,207R00000X
129442,0.0,2084P0800X
129443,0.0,2084P0800X
129444,0.0,2084P0800X
129445,1.0,2084P0800X
129446,0.0,2084N0400X
129447,0.0,2084P0800X
129448,0.0,2084P0800X
129449,0.0,2084P0800X
129450,0.0,2084P0800X
129451,1.0,2084N0400X
129452,0.0,2084P0800X
129453,0.0,2084P0800X
129454,1.0,2084P0800X
129455,1.0,2084P0800X
129456,1.0,207RG0100X
129457,0.0,2084P0800X
129458,0.0,2084P0800X
129459,0.0,2084P0800X
129460,0.0,2084N0400X
129461,0.0,2084N0400X
129462,0.0,2084P0800X
129463,0.0,2084P0800X
129464,1.0,207Q00000X
129465,0.0,2084P0800X
129466,0.0,2084P0800X
129467,0.0,2084P0800X
129468,0.0,207Q00000X
129469,0.0,207R00000X
129470,0.0,2084P0800X
129471,0.0,2084P0800X
129472,0.0,2084P0800X
129473,0.0,2084P0800X
129474,1.0,2084N0400X
129475,1.0,2084N0400X
129476,1.0,363AM0700X
129477,0.0,2084P0800X
129478,0.0,2084P0800X
129479,0.0,2084P0800X
129480,0.0,207T00000X
129481,0.0,174400000X
129482,0.0,207R00000X
129483,0.0,2084P0800X
129484,1.0,207R00000X
129485,1.0,2084P0800X
129486,0.0,2084P0800X
129487,0.0,2084P0800X
129488,1.0,2084P0800X
129489,0.0,2084P0800X
129490,0.0,2084P0800X
129491,0.0,2084P0800X
129492,0.0,2084P0800X
129493,0.0,2084P0800X
129494,0.0,2084P0800X
129495,0.0,2084P0800X
129496,0.0,2084P0800X
129497,1.0,2084N0400X
129498,0.0,2084N0400X
129499,0.0,2084P0800X
129500,0.0,2084P0800X
129501,0.0,207T00000X
129502,0.0,2084P0800X
129503,0.0,2084P0800X
129504,1.0,2084P0800X
129505,0.0,2084P0800X
129506,0.0,2084P0800X
129507,0.0,2084P0800X
129508,1.0,207Q00000X
129509,0.0,2084P0800X
129510,0.0,2084P0800X
129511,0.0,2084P0800X
129512,1.0,2084N0400X
129513,1.0,2084P0800X
129514,0.0,2084P0800X
129515,0.0,2084P0800X
129516,0.0,2084P0800X
129517,1.0,207R00000X
129518,0.0,2084P0800X
129519,0.0,2084P0800X
129520,1.0,2084P0800X
129521,0.0,2084N0400X
129522,0.0,2084N0400X
129523,1.0,2084P0800X
129524,1.0,207RG0100X
129525,0.0,2084N0400X
129526,0.0,2084P0800X
129527,0.0,2084P0800X
129528,1.0,2084N0400X
129529,1.0,2084P0800X
129530,1.0,2084P0800X
129531,0.0,2084N0400X
129532,0.0,2084N0400X
129533,1.0,2084P0800X
129534,1.0,207RG0100X
129535,0.0,2084N0400X
129536,1.0,2084P0800X
129537,0.0,2084P0800X
129538,0.0,2084P0800X
129539,0.0,2084P0800X
129540,1.0,2084P0800X
129541,1.0,2084P0800X
129542,1.0,207RG0100X
129543,1.0,2084P0800X
129544,0.0,2084P0800X
129545,1.0,2084P0800X
129546,1.0,2084P0800X
129547,0.0,207Q00000X
129548,0.0,207Q00000X
129549,0.0,2084N0400X
129550,0.0,2084N0400X
129551,0.0,2084P0800X
129552,1.0,208000000X
129553,1.0,2084P0800X
129554,1.0,2084P0800X
129555,0.0,2084P0800X
129556,0.0,2084P0800X
129557,0.0,207Q00000X
129558,1.0,2084N0400X
129559,0.0,2084P0800X
129560,0.0,2084P0800X
129561,0.0,2084P0800X
129562,0.0,363LA2100X
129563,0.0,2084N0400X
129564,1.0,2084P0800X
129565,1.0,2084P0800X
129566,0.0,2084P0800X
129567,0.0,2084N0400X
129568,0.0,2084P0800X
129569,1.0,207R00000X
129570,1.0,2084N0400X
129571,0.0,2084N0400X
129572,1.0,2084P0800X
129573,1.0,2084P0800X
129574,0.0,2084P0800X
129575,0.0,2084P0800X
129576,0.0,2084P0800X
129577,0.0,2084N0400X
129578,1.0,2084N0400X
129579,0.0,2084P0800X
129580,0.0,2084P0800X
129581,0.0,2084P0800X
129582,0.0,207Q00000X
129583,1.0,207RG0100X
129584,0.0,2084P0800X
129585,1.0,2084P0800X
129586,1.0,207Q00000X
129587,0.0,2084P0800X
129588,0.0,2084P0800X
129589,0.0,2084N0400X
129590,0.0,2084P0800X
129591,0.0,207R00000X
129592,0.0,207R00000X
129593,0.0,2084P0800X
129594,0.0,207Q00000X
129595,0.0,208M00000X
129596,1.0,2084P0800X
129597,0.0,2084P0800X
129598,0.0,207T00000X
129599,1.0,2084N0400X
129600,0.0,207Q00000X
129601,1.0,2084P0800X
129602,1.0,2084P0800X
129603,0.0,2084P0800X
129604,0.0,2084P0800X
129605,0.0,2084N0400X
129606,0.0,2084P0800X
129607,0.0,2084P0800X
129608,0.0,2084P0800X
129609,0.0,2084N0400X
129610,0.0,2084P0800X
129611,1.0,2084P0800X
129612,0.0,2084P0800X
129613,1.0,2084P0800X
129614,0.0,2084P0800X
129615,0.0,2084P0800X
129616,0.0,2084P0800X
129617,0.0,2084N0400X
129618,1.0,2084P0800X
129619,0.0,2084P0800X
129620,0.0,207Q00000X
129621,0.0,2084N0400X
129622,0.0,2084P0800X
129623,1.0,2084N0400X
129624,1.0,2084P0800X
129625,0.0,2084N0400X
129626,0.0,2084N0400X
129627,0.0,207Q00000X
129628,1.0,2084N0400X
129629,0.0,2084N0400X
129630,0.0,2084P0800X
129631,1.0,2084P0800X
129632,1.0,2084N0400X
129633,0.0,2084P0800X
129634,1.0,2084P0800X
129635,0.0,2084P0800X
129636,0.0,2084P0800X
129637,0.0,2084N0400X
129638,0.0,2084P0800X
129639,0.0,2084N0400X
129640,0.0,2084N0400X
129641,1.0,2084N0400X
129642,1.0,207Q00000X
129643,0.0,2084P0800X
129644,1.0,207Q00000X
129645,0.0,2084P0800X
129646,0.0,2084P0800X
129647,0.0,2084N0400X
129648,1.0,2084P0800X
129649,1.0,2084N0400X
129650,1.0,2084N0400X
129651,0.0,2084P0800X
129652,0.0,2084N0400X
129653,1.0,2084P0800X
129654,0.0,2084N0400X
129655,0.0,207Q00000X
129656,0.0,2084P0800X
129657,0.0,2084P0800X
129658,0.0,2084P0800X
129659,0.0,2084P0800X
129660,1.0,2084P0800X
129661,0.0,2084P0800X
129662,0.0,2084N0400X
129663,0.0,2084P0800X
129664,0.0,2084P0800X
129665,1.0,2084N0400X
129666,0.0,2084N0400X
129667,0.0,2084P0800X
129668,0.0,2084P0800X
129669,0.0,2084N0400X
129670,0.0,2084N0400X
129671,1.0,2084P0800X
129672,0.0,2084P0800X
129673,0.0,2084P0800X
129674,0.0,2084P0800X
129675,1.0,2084P0800X
129676,1.0,2084N0400X
129677,0.0,2084P0800X
129678,0.0,2084P0800X
129679,0.0,207Q00000X
129680,1.0,207Y00000X
129681,0.0,2084P0800X
129682,0.0,2084N0400X
129683,1.0,2084N0400X
129684,0.0,207Q00000X
129685,0.0,207Q00000X
129686,0.0,2084P0800X
129687,1.0,2084P0800X
129688,0.0,2084P0800X
129689,1.0,2084P0800X
129690,0.0,2084P0800X
129691,0.0,2084P0800X
129692,1.0,2084N0400X
129693,0.0,2084P0800X
129694,1.0,2084N0400X
129695,0.0,2084N0400X
129696,1.0,207Q00000X
129697,0.0,2084P0800X
129698,0.0,2084N0400X
129699,0.0,2084P0800X
129700,0.0,2084P0800X
129701,0.0,2084P0800X
129702,0.0,207W00000X
129703,1.0,2084P0800X
129704,1.0,2084N0400X
129705,0.0,2084N0400X
129706,0.0,2084P0800X
129707,1.0,207RG0100X
129708,0.0,2084N0400X
129709,0.0,2084P0800X
129710,0.0,2084P0800X
129711,0.0,2084P0800X
129712,0.0,2084N0400X
129713,0.0,2084P0800X
129714,0.0,2084P0800X
129715,0.0,2084P0800X
129716,0.0,207RH0000X
129717,0.0,2084P0800X
129718,0.0,2084N0400X
129719,0.0,2084P0800X
129720,0.0,2084N0400X
129721,0.0,2084N0400X
129722,0.0,2084P0800X
129723,0.0,2084P0800X
129724,0.0,2084P0800X
129725,1.0,2084P0800X
129726,0.0,2084P0800X
129727,0.0,2084P0800X
129728,0.0,2084P0800X
129729,0.0,2084P0800X
129730,0.0,207Q00000X
129731,1.0,2084P0800X
129732,1.0,2084P0800X
129733,0.0,2084P0800X
129734,0.0,207R00000X
129735,0.0,207R00000X
129736,0.0,2084P0800X
129737,0.0,2084P0800X
129738,0.0,2084N0400X
129739,1.0,207VM0101X
129740,1.0,2084P0800X
129741,0.0,2084N0400X
129742,0.0,2084P0800X
129743,1.0,207Q00000X
129744,0.0,2084N0400X
129745,0.0,2084P0800X
129746,0.0,2084P0800X
129747,0.0,2084P0800X
129748,0.0,2084N0400X
129749,0.0,2084P0800X
129750,1.0,2084P0800X
129751,0.0,2084P0800X
129752,0.0,2084P0800X
129753,0.0,2084P0800X
129754,0.0,2084P0800X
129755,0.0,2084P0800X
129756,0.0,2084N0400X
129757,1.0,2084N0400X
129758,0.0,2084P0800X
129759,0.0,207Q00000X
129760,1.0,207T00000X
129761,0.0,2084P0800X
129762,0.0,207R00000X
129763,1.0,2084N0400X
129764,1.0,2084P0800X
129765,1.0,2084P0800X
129766,0.0,2084N0400X
129767,0.0,2084N0400X
129768,0.0,2084P0800X
129769,0.0,2084P0800X
129770,0.0,2084P0800X
129771,0.0,2084P0800X
129772,0.0,2084P0800X
129773,0.0,207Q00000X
129774,0.0,2084N0400X
129775,0.0,2084N0400X
129776,0.0,2084N0400X
129777,1.0,2084P0800X
129778,1.0,2084P0800X
129779,1.0,2084N0400X
129780,0.0,2084P0800X
129781,1.0,2084N0400X
129782,0.0,2084N0400X
129783,1.0,2084N0400X
129784,0.0,2084P0800X
129785,0.0,2084P0800X
129786,0.0,2084P0800X
129787,0.0,207Q00000X
129788,0.0,2084P0800X
129789,0.0,2084P0800X
129790,1.0,2084P0800X
129791,0.0,207Q00000X
129792,0.0,2084P0800X
129793,1.0,2084N0400X
129794,0.0,2084P0800X
129795,0.0,2084P0800X
129796,0.0,2084P0800X
129797,0.0,2084P0800X
129798,0.0,2084N0400X
129799,0.0,207VG0400X
129800,1.0,2084N0400X
129801,0.0,2084P0800X
129802,0.0,2084P0800X
129803,0.0,2084P0800X
129804,0.0,2084P0800X
129805,0.0,2084P0800X
129806,0.0,2084P0800X
129807,0.0,2084P0800X
129808,0.0,2084P0800X
129809,0.0,2084N0400X
129810,0.0,2084N0400X
129811,0.0,207UN0901X
129812,1.0,2084N0400X
129813,0.0,2084P0800X
129814,1.0,2084P0800X
129815,0.0,207Q00000X
129816,0.0,2084P0800X
129817,0.0,2084P0800X
129818,0.0,2084P0800X
129819,1.0,2084N0400X
129820,0.0,2084P0800X
129821,0.0,207Q00000X
129822,0.0,2084P0800X
129823,0.0,2084P0800X
